VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
2537,1276,Ramesh Hegde,22,M,0
2538,1276,Geetha Hiremath,31,F,0
2539,1277,Basavaraj Desai,66,M,0
2540,1278,Shivakumar Bhat,54,M,0
2541,1278,Shilpa Kumar,80,F,0
2542,1279,Mahesh Hegde,47,M,0
2543,1279,Mahesh Desai,58,M,0
2544,1280,Anil Sharma,35,M,0
2545,1280,Sangeetha Patil,47,F,0
2546,1281,Sangeetha Reddy,59,F,0
2547,1282,Darshan Bhat,68,M,0
2548,1282,Ramya Reddy,57,F,0
2549,1283,Sunil Desai,78,M,0
2550,1284,Shivakumar Desai,75,M,0
2551,1284,Karthik Naik,25,M,0
2552,1284,Swathi Joshi,34,F,0
2553,1285,Rakesh Singh,41,M,0
2554,1285,Pooja Sharma,39,F,0
2555,1285,Shivakumar Naik,26,M,0
2556,1286,Darshan Kumar,57,M,0
2557,1286,Kavya Yadav,39,F,0
2558,1287,Vijay Singh,37,M,0
2559,1288,Mahesh Kulkarni,42,M,0
2560,1288,Anil Shetty,65,M,0
2561,1289,Sudeep Gowda,41,M,0
2562,1289,Santosh Sharma,34,M,0
2563,1289,Santosh Desai,31,M,0
2564,1290,Prakash Hegde,32,M,0
2565,1291,Ramesh Desai,51,M,0
2566,1291,Sunil Kumar,80,M,0
2567,1291,Sahana Reddy,45,F,0
2568,1292,Sangeetha Hegde,51,F,0
2569,1293,Prakash Reddy,45,M,0
2570,1293,Pooja Hegde,58,F,0
2571,1294,Vinay Patil,77,M,0
2572,1295,Prakash Naik,33,M,0
2573,1296,Manjunath Hiremath,33,M,0
2574,1296,Vinay Singh,36,M,0
2575,1297,Karthik Desai,21,M,0
2576,1297,Sunil Yadav,42,M,0
2577,1297,Abhishek Reddy,27,M,0
2578,1298,Ramya Hiremath,78,F,0
2579,1299,Santosh Kumar,69,M,0
2580,1299,Abhishek Hiremath,77,M,0
2581,1300,Puneeth Yadav,62,M,0
2582,1300,Anil Bhat,38,M,0
2583,1301,Ramya Gowda,46,F,0
2584,1301,Nithin Kumar,31,M,0
2585,1301,Ramya Kumar,49,F,0
2586,1302,Santosh Kumar,68,M,0
2587,1302,Mahesh Sharma,28,M,0
2588,1302,Geetha Yadav,50,F,0
2589,1303,Bhagya Naik,30,F,0
2590,1304,Karthik Naik,50,M,0
2591,1304,Roopa Kumar,22,F,0
2592,1304,Shivakumar Naik,54,M,0
2593,1305,Pradeep Rao,33,M,0
2594,1305,Anil Hiremath,20,M,0
2595,1306,Santosh Sharma,59,M,0
2596,1307,Divya Gowda,30,F,0
2597,1308,Karthik Hegde,78,M,0
2598,1308,Sudeep Rao,26,M,0
2599,1309,Roopa Kulkarni,33,F,0
2600,1309,Nithin Kulkarni,41,M,0
2601,1310,Arun Sharma,41,M,0
2602,1310,Meghana Singh,80,F,0
2603,1311,Pradeep Joshi,30,M,0
2604,1311,Nithin Gowda,32,M,0
2605,1311,Divya Hegde,35,F,1
2606,1312,Karthik Desai,19,M,0
2607,1313,Kiran Yadav,30,M,0
2608,1314,Karthik Hegde,73,M,0
2609,1315,Suresh Kumar,46,M,0
2610,1315,Swathi Shetty,54,F,0
2611,1316,Darshan Singh,36,M,0
2612,1317,Sunil Kumar,38,M,0
2613,1318,Sunil Yadav,43,M,0
2614,1318,Vijay Kulkarni,45,M,0
2615,1318,Abhishek Reddy,78,M,0
2616,1319,Pradeep Naik,58,M,0
2617,1319,Meghana Patil,58,F,0
2618,1319,Shivakumar Hegde,46,M,0
2619,1320,Anusha Naik,38,F,0
2620,1320,Basavaraj Sharma,37,M,0
2621,1321,Roopa Rao,54,F,0
2622,1321,Roopa Patil,56,F,0
2623,1322,Santosh Desai,73,M,0
2624,1322,Geetha Rao,65,F,0
2625,1322,Shruthi Patil,43,F,0
2626,1323,Puneeth Sharma,50,M,0
2627,1324,Mahesh Singh,22,M,0
2628,1324,Rashmi Hegde,21,F,0
2629,1325,Vinay Desai,44,M,0
2630,1325,Basavaraj Reddy,43,M,0
2631,1326,Geetha Joshi,60,F,0
2632,1327,Rekha Kumar,55,F,0
2633,1328,Karthik Naik,32,M,0
2634,1328,Rekha Joshi,52,F,0
2635,1329,Puneeth Kulkarni,71,M,0
2636,1329,Rakesh Sharma,74,M,0
2637,1329,Abhishek Desai,38,M,0
2638,1330,Karthik Bhat,53,T,0
2639,1330,Vijay Rao,60,M,0
2640,1330,Mahesh Naik,44,M,0
2641,1331,Suresh Yadav,62,M,0
2642,1332,Suresh Singh,18,M,0
2643,1332,Vinay Kumar,19,M,0
2644,1333,Anil Yadav,53,M,0
2645,1333,Darshan Desai,74,M,0
2646,1333,Pradeep Hegde,71,M,0
2647,1334,Asha Shetty,56,F,0
2648,1334,Puneeth Patil,40,M,0
2649,1335,Ramesh Desai,65,M,0
2650,1335,Basavaraj Sharma,19,M,0
2651,1335,Swathi Yadav,40,F,0
2652,1336,Darshan Hegde,46,M,0
2653,1336,Sudeep Patil,62,M,0
2654,1337,Karthik Desai,54,M,0
2655,1338,Vijay Hiremath,74,M,0
2656,1338,Shilpa Patil,62,F,0
2657,1338,Puneeth Naik,25,M,0
2658,1339,Anusha Singh,58,F,0
2659,1340,Vijay Naik,48,M,0
2660,1340,Meghana Yadav,69,F,0
2661,1340,Sudeep Singh,51,M,0
2662,1341,Pradeep Singh,45,M,0
2663,1341,Kavya Shetty,55,F,0
2664,1342,Suma Sharma,20,F,0
2665,1342,Asha Sharma,79,F,0
2666,1342,Shilpa Joshi,20,F,0
2667,1343,Mahesh Hegde,64,M,0
2668,1343,Meghana Hiremath,78,F,0
2669,1343,Suma Kumar,33,F,0
2670,1344,Meghana Bhat,46,F,0
2671,1344,Rashmi Sharma,42,F,0
2672,1345,Kavya Patil,79,F,0
2673,1346,Santosh Shetty,40,M,0
2674,1347,Pradeep Rao,66,M,0
2675,1347,Shilpa Gowda,23,F,0
2676,1348,Karthik Bhat,47,M,0
2677,1349,Sudeep Sharma,40,M,0
2678,1350,Kiran Desai,30,M,0
2679,1351,Arun Hiremath,59,M,0
2680,1351,Manjunath Singh,42,M,0
2681,1352,Anusha Singh,21,F,0
2682,1353,Suresh Shetty,30,M,0
2683,1353,Sahana Kulkarni,41,F,0
2684,1354,Rekha Rao,44,F,0
2685,1355,Kiran Naik,77,M,0
2686,1356,Meghana Sharma,56,F,0
2687,1356,Kiran Joshi,76,M,0
2688,1357,Shilpa Rao,49,F,0
2689,1357,Karthik Kulkarni,53,M,0
2690,1358,Nithin Sharma,65,M,0
2691,1359,Sunil Singh,20,M,0
2692,1360,Basavaraj Gowda,20,M,0
2693,1360,Sunil Naik,45,M,0
2694,1360,Shivakumar Naik,56,M,0
2695,1361,Suresh Singh,40,M,0
2696,1361,Arun Gowda,18,M,0
2697,1362,Meghana Naik,36,F,0
2698,1363,Rashmi Patil,47,F,0
2699,1363,Manjunath Patil,34,M,0
2700,1364,Shilpa Desai,52,T,0
2701,1365,Kavya Gowda,43,F,0
2702,1366,Shivakumar Naik,45,M,0
2703,1366,Rekha Kulkarni,44,F,0
2704,1367,Kavya Reddy,75,F,0
2705,1367,Sangeetha Sharma,39,F,0
2706,1368,Kiran Rao,38,M,0
2707,1369,Vinay Kumar,31,M,0
2708,1370,Santosh Kulkarni,57,M,0
2709,1371,Swathi Desai,78,F,0
2710,1371,Roopa Patil,66,F,0
2711,1371,Karthik Kulkarni,42,M,0
2712,1372,Shivakumar Bhat,49,M,0
2713,1372,Anil Naik,67,M,0
2714,1373,Asha Desai,24,F,0
2715,1374,Anil Rao,41,M,0
2716,1374,Geetha Hegde,46,F,0
2717,1375,Prakash Kumar,34,M,0
2718,1376,Shivakumar Gowda,45,M,0
2719,1377,Pradeep Sharma,19,M,0
2720,1377,Sangeetha Hegde,49,F,0
2721,1378,Santosh Joshi,79,M,0
2722,1379,Nithin Joshi,75,M,0
2723,1379,Rakesh Singh,36,M,0
2724,1379,Karthik Sharma,50,M,0
2725,1380,Puneeth Singh,63,M,0
2726,1381,Karthik Naik,41,T,0
2727,1381,Basavaraj Patil,53,M,0
2728,1382,Kavya Yadav,22,F,0
2729,1382,Pooja Gowda,21,F,0
2730,1383,Rashmi Hegde,60,F,0
2731,1384,Suma Joshi,35,F,0
2732,1385,Mahesh Desai,30,M,0
2733,1386,Rekha Naik,32,F,0
2734,1386,Rekha Desai,61,F,0
2735,1387,Shivakumar Shetty,19,M,0
2736,1387,Arun Kulkarni,36,M,0
2737,1388,Vinay Shetty,18,M,0
2738,1389,Karthik Bhat,67,M,0
2739,1389,Sunil Joshi,21,M,0
2740,1390,Suresh Rao,42,M,0
2741,1390,Shivakumar Shetty,40,M,0
2742,1390,Bhagya Kumar,54,F,0
2743,1391,Vijay Patil,34,M,0
2744,1392,Shruthi Reddy,44,F,0
2745,1393,Pooja Yadav,65,F,0
2746,1393,Mahesh Patil,27,M,0
2747,1394,Meghana Hiremath,56,F,0
2748,1394,Asha Rao,63,F,0
2749,1395,Basavaraj Hiremath,35,M,0
2750,1395,Bhagya Joshi,30,F,0
2751,1395,Rashmi Sharma,44,F,0
2752,1396,Nithin Singh,61,M,0
2753,1396,Suresh Hegde,21,M,0
2754,1396,Manjunath Shetty,18,M,0
2755,1397,Ramya Reddy,39,F,0
2756,1397,Suma Reddy,56,F,0
2757,1398,Pradeep Singh,31,M,0
2758,1398,Karthik Reddy,44,M,0
2759,1398,Shivakumar Sharma,44,M,0
2760,1399,Anil Sharma,46,M,0
2761,1399,Prakash Bhat,34,M,0
2762,1400,Darshan Shetty,22,M,0
2763,1401,Shilpa Naik,46,F,0
2764,1401,Kavya Joshi,60,F,0
2765,1402,Bhagya Shetty,39,F,0
2766,1402,Swathi Bhat,49,F,0
2767,1403,Suresh Yadav,75,M,0
2768,1403,Geetha Reddy,24,F,0
2769,1404,Meghana Sharma,63,F,0
2770,1404,Sangeetha Sharma,29,F,0
2771,1405,Pradeep Rao,67,M,0
2772,1405,Anil Singh,44,M,0
2773,1405,Swathi Desai,73,F,0
2774,1406,Vijay Sharma,31,M,0
2775,1407,Basavaraj Hegde,45,M,0
2776,1408,Karthik Singh,40,M,0
2777,1408,Rashmi Naik,34,F,0
2778,1408,Darshan Reddy,53,M,0
2779,1409,Shivakumar Rao,51,M,0
2780,1410,Mahesh Desai,52,M,0
2781,1411,Asha Gowda,67,F,0
2782,1412,Sangeetha Singh,62,F,0
2783,1412,Meghana Hiremath,35,F,0
2784,1413,Shivakumar Hiremath,20,M,0
2785,1413,Vinay Kumar,56,M,0
2786,1414,Mahesh Sharma,55,M,0
2787,1415,Vinay Hiremath,49,M,0
2788,1415,Kiran Rao,47,M,0
2789,1415,Shruthi Hiremath,54,F,0
2790,1416,Meghana Sharma,72,F,0
2791,1416,Anusha Shetty,63,F,0
2792,1417,Kavya Shetty,69,F,0
2793,1417,Swathi Singh,28,F,0
2794,1417,Anusha Reddy,25,F,0
2795,1418,Ramya Gowda,44,F,0
2796,1418,Shilpa Hiremath,40,F,0
2797,1419,Ramesh Gowda,58,M,0
2798,1420,Suresh Joshi,42,M,0
2799,1420,Abhishek Hiremath,20,M,0
2800,1420,Vijay Rao,20,M,0
2801,1421,Nithin Rao,44,M,0
2802,1421,Kavya Kulkarni,71,F,0
2803,1422,Vinay Hiremath,46,M,0
2804,1422,Rashmi Kulkarni,80,F,1
2805,1422,Basavaraj Kumar,39,M,0
2806,1423,Arun Kulkarni,24,M,0
2807,1423,Meghana Desai,20,F,0
2808,1423,Prakash Naik,59,M,0
2809,1424,Mahesh Reddy,49,M,0
2810,1425,Manjunath Joshi,57,M,0
2811,1426,Suresh Kulkarni,41,M,0
2812,1426,Arun Patil,21,M,0
2813,1427,Sunil Yadav,51,M,0
2814,1427,Sudeep Yadav,30,M,0
2815,1427,Ramesh Yadav,30,M,0
2816,1428,Vinay Desai,37,M,0
2817,1428,Sunil Patil,24,M,0
2818,1428,Asha Patil,40,F,0
2819,1429,Rakesh Desai,42,M,0
2820,1429,Bhagya Joshi,59,F,0
2821,1430,Rashmi Gowda,33,F,0
2822,1430,Bhagya Yadav,39,F,0
2823,1431,Pradeep Sharma,32,M,0
2824,1432,Shilpa Gowda,39,F,0
2825,1432,Karthik Singh,20,M,0
2826,1432,Rekha Kulkarni,40,F,0
2827,1433,Anusha Rao,52,F,0
2828,1434,Shilpa Joshi,22,F,0
2829,1434,Manjunath Singh,43,M,0
2830,1435,Sunil Rao,57,M,0
2831,1436,Abhishek Desai,37,M,0
2832,1436,Sangeetha Desai,68,F,0
2833,1437,Meghana Reddy,43,F,0
2834,1437,Prakash Patil,74,M,0
2835,1437,Pooja Patil,66,F,0
2836,1438,Suresh Kumar,46,M,0
2837,1438,Divya Gowda,37,F,0
2838,1438,Shruthi Naik,35,F,0
2839,1439,Pooja Kumar,43,F,0
2840,1440,Suresh Rao,51,M,0
2841,1440,Santosh Naik,56,M,0
2842,1441,Basavaraj Kulkarni,70,M,0
2843,1442,Anil Gowda,34,T,0
2844,1442,Puneeth Patil,53,M,0
2845,1442,Anil Singh,37,M,0
2846,1443,Anusha Naik,45,F,0
2847,1443,Suma Shetty,58,F,0
2848,1444,Ramesh Bhat,25,M,0
2849,1444,Ramya Hegde,68,F,0
2850,1445,Prakash Gowda,37,M,0
2851,1445,Basavaraj Rao,45,M,0
2852,1446,Mahesh Desai,38,M,0
2853,1446,Sudeep Bhat,53,M,0
2854,1447,Mahesh Hiremath,56,M,0
2855,1447,Prakash Shetty,36,M,0
2856,1448,Ramesh Reddy,46,M,0
2857,1448,Arun Patil,39,M,0
2858,1448,Divya Yadav,37,F,0
2859,1449,Rekha Kumar,60,F,0
2860,1449,Pooja Kumar,38,F,0
2861,1449,Sangeetha Singh,49,F,0
2862,1450,Nithin Sharma,47,M,0
2863,1450,Vijay Desai,69,M,0
2864,1451,Swathi Kulkarni,36,F,0
2865,1451,Rashmi Hiremath,56,F,0
2866,1451,Sunil Reddy,37,M,0
2867,1452,Puneeth Singh,21,M,0
2868,1452,Sunil Hegde,64,M,0
2869,1453,Prakash Reddy,51,M,0
2870,1454,Nithin Rao,43,M,0
2871,1454,Prakash Yadav,32,M,0
2872,1455,Sunil Sharma,46,M,0
2873,1455,Nithin Kulkarni,35,M,0
2874,1456,Suresh Rao,58,M,0
2875,1456,Kiran Bhat,55,M,0
2876,1456,Shilpa Hegde,50,F,0
2877,1457,Roopa Patil,64,F,0
2878,1457,Sudeep Shetty,52,M,0
2879,1457,Meghana Naik,60,F,0
2880,1458,Anil Kumar,70,M,0
2881,1458,Basavaraj Joshi,70,M,0
2882,1458,Suma Bhat,71,F,0
2883,1459,Anusha Joshi,54,F,0
2884,1459,Pooja Hegde,30,F,0
2885,1460,Kiran Joshi,51,M,0
2886,1460,Puneeth Kumar,33,M,0
2887,1460,Kavya Sharma,47,F,0
2888,1461,Nithin Bhat,19,M,0
2889,1461,Roopa Desai,78,F,0
2890,1461,Anil Kulkarni,56,T,0
2891,1462,Prakash Rao,55,M,0
2892,1462,Shruthi Hegde,45,F,0
2893,1463,Vinay Patil,51,M,0
2894,1463,Shivakumar Bhat,31,M,0
2895,1464,Vijay Shetty,76,M,0
2896,1464,Shruthi Reddy,22,F,0
2897,1464,Geetha Sharma,76,F,0
2898,1465,Shivakumar Kumar,18,M,0
2899,1465,Nithin Shetty,58,M,0
2900,1465,Suresh Hegde,28,M,0
2901,1466,Swathi Joshi,48,F,0
2902,1466,Nithin Patil,45,M,0
2903,1467,Karthik Singh,21,M,0
2904,1467,Swathi Singh,58,F,0
2905,1467,Kiran Desai,47,M,0
2906,1468,Arun Rao,30,M,0
2907,1469,Vijay Rao,80,M,0
2908,1469,Abhishek Gowda,52,M,0
2909,1469,Sunil Gowda,52,M,0
2910,1470,Nithin Reddy,18,M,0
2911,1471,Anil Reddy,39,M,0
2912,1471,Santosh Kulkarni,43,M,0
2913,1472,Manjunath Desai,63,M,0
2914,1473,Rashmi Hegde,63,F,0
2915,1473,Suresh Desai,58,M,0
2916,1474,Suresh Kumar,34,M,0
2917,1474,Vinay Kumar,44,M,0
2918,1474,Ramesh Sharma,46,M,0
2919,1475,Manjunath Yadav,36,M,0
2920,1475,Basavaraj Kumar,26,M,0
2921,1475,Anil Sharma,19,M,0
2922,1476,Anusha Reddy,57,F,0
2923,1476,Karthik Bhat,51,M,0
2924,1477,Puneeth Bhat,37,M,0
2925,1477,Sahana Hegde,78,F,0
2926,1478,Anil Singh,51,M,0
2927,1478,Shivakumar Naik,25,M,0
2928,1479,Mahesh Naik,37,M,0
2929,1479,Mahesh Kulkarni,44,M,0
2930,1479,Karthik Reddy,20,M,0
2931,1480,Arun Gowda,51,M,0
2932,1480,Suresh Bhat,58,M,0
2933,1480,Karthik Hegde,42,M,0
2934,1481,Vinay Naik,47,M,0
2935,1482,Sudeep Singh,47,M,0
2936,1483,Ramya Kumar,73,F,0
2937,1483,Basavaraj Hiremath,28,M,0
2938,1483,Mahesh Shetty,80,M,0
2939,1484,Prakash Desai,47,M,0
2940,1485,Kavya Rao,47,F,0
2941,1485,Shilpa Joshi,39,F,0
2942,1485,Pooja Shetty,53,F,0
2943,1486,Divya Hegde,51,T,0
2944,1486,Rashmi Hegde,41,F,0
2945,1486,Roopa Yadav,46,F,0
2946,1487,Shilpa Bhat,67,F,0
2947,1487,Swathi Rao,36,F,0
2948,1487,Vinay Sharma,61,T,0
2949,1488,Roopa Sharma,62,F,0
2950,1489,Ramya Kumar,18,F,0
2951,1490,Pradeep Hiremath,35,M,0
2952,1490,Prakash Rao,60,M,0
2953,1490,Sahana Sharma,25,F,0
2954,1491,Meghana Patil,45,F,0
2955,1492,Sangeetha Joshi,35,F,0
2956,1492,Karthik Kumar,37,M,0
2957,1492,Rekha Shetty,49,F,0
2958,1493,Divya Hiremath,21,F,0
2959,1493,Manjunath Hegde,56,M,0
2960,1494,Sangeetha Patil,47,F,0
2961,1494,Santosh Yadav,50,M,0
2962,1495,Vijay Kulkarni,21,M,0
2963,1495,Bhagya Kulkarni,77,F,0
2964,1496,Abhishek Joshi,38,M,0
2965,1497,Ramya Singh,38,F,0
2966,1498,Mahesh Hiremath,35,M,0
2967,1499,Darshan Naik,39,M,0
2968,1499,Puneeth Joshi,20,M,0
2969,1500,Anusha Naik,39,F,0
2970,1500,Abhishek Desai,55,M,0
2971,1500,Darshan Joshi,74,M,0
2972,1501,Shivakumar Hiremath,41,M,0
2973,1502,Meghana Reddy,65,F,0
2974,1503,Rashmi Hiremath,24,F,0
2975,1504,Santosh Bhat,28,M,0
2976,1505,Santosh Rao,52,M,0
2977,1506,Sunil Gowda,53,M,0
2978,1507,Puneeth Kulkarni,30,M,0
2979,1508,Shruthi Hiremath,34,F,0
2980,1508,Vinay Kulkarni,59,M,0
2981,1509,Divya Kumar,59,F,0
2982,1509,Mahesh Kumar,72,M,0
2983,1509,Anusha Kumar,63,F,0
2984,1510,Swathi Hegde,53,F,0
2985,1510,Ramesh Rao,40,M,0
2986,1510,Abhishek Rao,65,M,0
2987,1511,Shruthi Rao,39,F,0
2988,1511,Roopa Joshi,75,F,0
2989,1512,Rashmi Gowda,43,F,0
2990,1513,Roopa Naik,64,F,0
2991,1513,Puneeth Rao,41,M,0
2992,1513,Geetha Joshi,55,F,0
2993,1514,Manjunath Desai,43,M,0
2994,1514,Darshan Reddy,25,M,0
2995,1515,Ramesh Singh,20,M,0
2996,1516,Suresh Hegde,43,M,0
2997,1516,Sunil Bhat,77,M,0
2998,1516,Darshan Shetty,39,M,0
2999,1517,Mahesh Kumar,38,M,0
3000,1518,Ramya Kulkarni,59,F,0
3001,1518,Ramesh Yadav,51,M,0
3002,1519,Swathi Patil,19,F,0
3003,1520,Pradeep Hiremath,71,M,0
3004,1521,Prakash Bhat,34,M,0
3005,1522,Suresh Singh,56,M,0
3006,1522,Kiran Reddy,51,M,0
3007,1522,Geetha Patil,58,F,0
3008,1523,Roopa Patil,43,F,0
3009,1524,Rekha Shetty,55,F,0
3010,1524,Suresh Bhat,34,M,0
3011,1525,Divya Yadav,49,F,0
3012,1525,Anusha Bhat,71,F,0
3013,1525,Sunil Shetty,80,M,0
3014,1526,Divya Reddy,39,F,0
3015,1526,Shivakumar Bhat,75,M,0
3016,1527,Karthik Rao,21,M,0
3017,1527,Manjunath Kumar,49,M,0
3018,1528,Manjunath Sharma,74,M,0
3019,1528,Santosh Patil,35,M,0
3020,1529,Kavya Rao,53,F,0
3021,1529,Ramya Kulkarni,57,F,0
3022,1529,Kiran Bhat,58,M,0
3023,1530,Kavya Hegde,46,F,0
3024,1530,Asha Kulkarni,46,F,0
3025,1530,Prakash Kumar,59,M,0
3026,1531,Suresh Gowda,42,M,0
3027,1531,Kiran Singh,46,M,0
3028,1531,Rashmi Desai,57,F,0
3029,1532,Geetha Patil,26,F,0
3030,1532,Kiran Naik,29,M,0
3031,1533,Sahana Yadav,78,F,0
3032,1533,Prakash Naik,76,M,0
3033,1533,Swathi Hegde,22,F,0
3034,1534,Shivakumar Patil,59,M,0
3035,1534,Prakash Yadav,46,M,0
3036,1534,Manjunath Patil,67,M,0
3037,1535,Suresh Singh,51,M,0
3038,1535,Mahesh Sharma,48,M,0
3039,1536,Rashmi Hegde,43,F,0
3040,1537,Karthik Kumar,46,M,0
3041,1538,Sahana Naik,49,F,0
3042,1538,Sangeetha Naik,42,F,0
3043,1538,Ramya Rao,51,F,0
3044,1539,Sahana Hegde,75,F,0
3045,1539,Sahana Singh,22,F,0
3046,1540,Bhagya Patil,52,F,0
3047,1540,Sunil Rao,49,M,0
3048,1540,Rakesh Reddy,25,M,0
3049,1541,Vijay Shetty,33,M,0
3050,1542,Puneeth Kulkarni,65,M,0
3051,1542,Arun Yadav,48,M,0
3052,1542,Suresh Bhat,29,M,0
3053,1543,Suresh Naik,67,M,0
3054,1543,Sunil Bhat,36,M,0
3055,1543,Shilpa Shetty,40,F,0
3056,1544,Suma Singh,48,F,0
3057,1544,Divya Reddy,31,F,0
3058,1545,Karthik Sharma,30,M,0
3059,1545,Darshan Desai,47,M,0
3060,1546,Shruthi Hiremath,77,F,0
3061,1546,Suma Singh,66,F,0
3062,1546,Manjunath Hiremath,70,M,0
3063,1547,Kavya Kumar,50,F,0
3064,1547,Shilpa Bhat,77,F,0
3065,1547,Vinay Kumar,55,M,0
3066,1548,Arun Yadav,46,T,0
3067,1548,Divya Reddy,56,F,0
3068,1548,Abhishek Yadav,30,M,0
3069,1549,Shivakumar Sharma,56,M,0
3070,1549,Nithin Patil,56,M,0
3071,1549,Anil Shetty,49,M,0
3072,1550,Rekha Kumar,49,F,0
3073,1551,Sunil Yadav,35,M,0
3074,1551,Sangeetha Desai,80,F,0
3075,1551,Divya Rao,63,F,0
3076,1552,Nithin Patil,34,M,0
3077,1552,Sunil Bhat,55,M,0
3078,1552,Sangeetha Bhat,38,T,0
3079,1553,Rekha Desai,31,F,0
3080,1553,Prakash Singh,78,M,0
3081,1553,Swathi Gowda,64,F,0
3082,1554,Swathi Reddy,30,F,0
3083,1555,Sunil Reddy,49,M,0
3084,1555,Karthik Kulkarni,50,M,0
3085,1556,Anusha Gowda,25,F,0
3086,1557,Roopa Gowda,49,F,0
3087,1557,Swathi Rao,46,F,0
3088,1558,Pooja Desai,39,F,0
3089,1558,Vinay Desai,63,M,0
3090,1558,Santosh Yadav,34,M,0
3091,1559,Rakesh Rao,42,M,0
3092,1559,Basavaraj Naik,64,M,0
3093,1559,Basavaraj Hegde,71,M,0
3094,1560,Rakesh Sharma,46,M,0
3095,1561,Prakash Singh,62,M,0
3096,1561,Vinay Yadav,59,M,0
3097,1561,Sudeep Desai,18,M,0
3098,1562,Roopa Naik,33,F,0
3099,1563,Meghana Kulkarni,61,F,0
3100,1563,Meghana Patil,49,F,0
3101,1563,Sahana Hegde,75,F,0
3102,1564,Meghana Desai,73,F,0
3103,1564,Roopa Singh,58,F,0
3104,1565,Sudeep Hiremath,42,M,0
3105,1566,Kiran Kulkarni,25,M,0
3106,1566,Swathi Desai,39,F,0
3107,1567,Shruthi Gowda,32,F,0
3108,1567,Sunil Reddy,34,M,0
3109,1568,Darshan Patil,35,M,0
3110,1569,Suma Desai,20,F,0
3111,1569,Basavaraj Reddy,61,M,0
3112,1570,Nithin Sharma,55,M,0
3113,1570,Suma Gowda,39,F,0
3114,1571,Meghana Kulkarni,28,F,0
3115,1572,Sunil Hiremath,53,M,0
3116,1572,Karthik Rao,44,M,0
3117,1572,Roopa Hegde,58,F,0
3118,1573,Shivakumar Yadav,47,M,0
3119,1574,Karthik Shetty,70,M,0
3120,1574,Puneeth Desai,56,M,0
3121,1574,Ramya Shetty,43,F,0
3122,1575,Sudeep Naik,51,M,0
3123,1575,Sudeep Sharma,46,M,0
3124,1576,Swathi Bhat,61,F,0
3125,1576,Rekha Singh,70,F,0
3126,1577,Sahana Reddy,50,F,0
3127,1577,Suresh Gowda,48,M,0
3128,1577,Shruthi Patil,38,F,0
3129,1578,Meghana Rao,29,F,0
3130,1578,Kiran Desai,33,M,0
3131,1578,Karthik Hiremath,57,M,0
3132,1579,Asha Hegde,72,F,0
3133,1579,Nithin Kulkarni,76,M,0
3134,1579,Shivakumar Shetty,50,M,0
3135,1580,Shivakumar Hegde,75,M,0
3136,1581,Sunil Kulkarni,54,M,0
3137,1582,Vijay Joshi,63,M,0
3138,1583,Arun Hegde,18,M,0
3139,1583,Puneeth Sharma,24,M,0
3140,1583,Kiran Shetty,79,M,0
3141,1584,Basavaraj Shetty,62,M,0
3142,1584,Sudeep Naik,77,M,0
3143,1585,Arun Bhat,48,M,0
3144,1586,Shilpa Shetty,45,F,0
3145,1586,Anil Kumar,24,M,0
3146,1586,Pradeep Hegde,24,M,0
3147,1587,Meghana Naik,42,F,0
3148,1587,Sunil Sharma,30,M,0
3149,1588,Karthik Joshi,23,T,0
3150,1588,Sudeep Shetty,57,M,0
3151,1589,Swathi Patil,32,F,0
3152,1589,Nithin Sharma,39,M,0
3153,1589,Vinay Patil,55,M,0
3154,1590,Bhagya Desai,57,F,0
3155,1591,Kavya Yadav,60,F,0
3156,1591,Sahana Bhat,56,F,0
3157,1592,Roopa Sharma,34,F,0
3158,1592,Mahesh Rao,65,M,0
3159,1592,Rakesh Gowda,30,M,0
3160,1593,Ramesh Bhat,70,M,0
3161,1593,Divya Gowda,18,F,0
3162,1593,Kavya Shetty,68,F,0
3163,1594,Swathi Sharma,41,F,0
3164,1594,Sangeetha Hiremath,59,F,0
3165,1594,Nithin Naik,36,M,0
3166,1595,Karthik Yadav,68,M,0
3167,1596,Meghana Kumar,31,F,0
3168,1597,Pradeep Kumar,48,M,0
3169,1597,Prakash Hiremath,44,M,0
3170,1597,Shilpa Shetty,51,F,0
3171,1598,Suma Kulkarni,35,F,0
3172,1599,Anusha Hegde,37,F,0
3173,1599,Pooja Gowda,42,F,0
3174,1599,Abhishek Kumar,59,M,0
3175,1600,Roopa Desai,64,F,0
3176,1601,Karthik Singh,47,M,0
3177,1601,Rashmi Desai,67,F,0
3178,1601,Sahana Naik,54,F,0
3179,1602,Ramesh Sharma,66,M,0
3180,1602,Divya Kumar,62,F,0
3181,1603,Sangeetha Patil,55,F,0
3182,1603,Anil Shetty,66,M,0
3183,1603,Sudeep Singh,45,M,0
3184,1604,Vinay Gowda,38,M,0
3185,1605,Pradeep Bhat,66,M,0
3186,1605,Basavaraj Rao,19,M,0
3187,1605,Kiran Rao,25,M,0
3188,1606,Anil Singh,34,M,0
3189,1606,Suresh Hegde,60,M,0
3190,1606,Sangeetha Joshi,41,F,0
3191,1607,Sangeetha Bhat,26,F,0
3192,1608,Suresh Reddy,23,M,0
3193,1608,Anusha Kumar,45,F,0
3194,1608,Santosh Reddy,77,M,0
3195,1609,Ramya Yadav,38,F,0
