VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
2774,1412,Asha Gowda,67,F,0
2775,1413,Sangeetha Singh,62,F,0
2776,1413,Meghana Hiremath,35,F,0
2777,1414,Shivakumar Hiremath,20,M,0
2778,1414,Vinay Kumar,56,M,0
2779,1415,Mahesh Sharma,55,M,0
2780,1416,Vinay Hiremath,57,M,0
2781,1416,Kiran Rao,53,M,0
2782,1416,Shruthi Hiremath,66,F,0
2783,1417,Meghana Sharma,57,F,0
2784,1417,Anusha Shetty,52,F,0
2785,1418,Kavya Shetty,69,F,0
2786,1418,Swathi Singh,28,F,0
2787,1418,Anusha Reddy,25,F,0
2788,1419,Ramya Gowda,44,F,0
2789,1419,Shilpa Hiremath,40,F,0
2790,1420,Ramesh Gowda,80,M,0
2791,1421,Rakesh Patil,29,M,0
2792,1422,Vinay Gowda,45,M,0
2793,1422,Roopa Naik,33,F,0
2794,1423,Vinay Bhat,36,M,0
2795,1423,Suresh Kumar,39,M,0
2796,1424,Arun Kulkarni,33,M,0
2797,1424,Meghana Desai,31,F,0
2798,1424,Prakash Naik,50,M,0
2799,1425,Mahesh Reddy,56,M,0
2800,1426,Manjunath Joshi,57,M,0
2801,1427,Suresh Kulkarni,41,M,0
2802,1427,Arun Patil,31,M,0
2803,1428,Sunil Yadav,60,M,0
2804,1428,Sudeep Yadav,18,M,0
2805,1428,Ramesh Yadav,18,M,0
2806,1429,Vinay Desai,39,M,0
2807,1429,Sunil Patil,33,M,0
2808,1429,Asha Patil,41,F,0
2809,1430,Rakesh Desai,42,M,0
2810,1430,Bhagya Joshi,76,F,0
2811,1431,Rashmi Gowda,33,F,0
2812,1431,Bhagya Yadav,39,F,0
2813,1432,Pradeep Sharma,32,M,0
2814,1433,Shilpa Gowda,39,F,0
2815,1433,Karthik Singh,20,M,0
2816,1433,Rekha Kulkarni,40,F,0
2817,1434,Anusha Rao,52,F,0
2818,1435,Shilpa Joshi,22,F,0
2819,1435,Manjunath Singh,43,M,0
2820,1436,Sunil Rao,73,M,0
2821,1437,Abhishek Desai,39,M,0
2822,1437,Sangeetha Desai,55,F,0
2823,1438,Meghana Reddy,43,F,0
2824,1438,Prakash Patil,74,M,0
2825,1438,Pooja Patil,66,F,0
2826,1439,Suresh Kumar,44,M,0
2827,1439,Divya Gowda,39,F,0
2828,1439,Shruthi Naik,38,F,0
2829,1440,Pooja Kumar,43,F,0
2830,1441,Suresh Rao,46,M,0
2831,1441,Santosh Naik,49,M,0
2832,1442,Basavaraj Kulkarni,70,M,0
2833,1443,Anil Gowda,34,T,0
2834,1443,Puneeth Patil,53,M,0
2835,1443,Anil Singh,37,M,0
2836,1444,Anusha Naik,48,F,0
2837,1444,Suma Shetty,75,F,0
2838,1445,Ramesh Bhat,25,M,0
2839,1445,Ramya Hegde,68,F,0
2840,1446,Prakash Gowda,37,M,0
2841,1446,Basavaraj Rao,45,M,0
2842,1447,Mahesh Desai,38,M,0
2843,1447,Sudeep Bhat,53,M,0
2844,1448,Mahesh Hiremath,56,M,0
2845,1448,Prakash Shetty,36,M,0
2846,1449,Ramesh Reddy,46,M,0
2847,1449,Arun Patil,39,M,0
2848,1449,Divya Yadav,37,F,0
2849,1450,Rekha Kumar,78,F,0
2850,1450,Pooja Kumar,35,F,0
2851,1450,Sangeetha Singh,56,F,0
2852,1451,Nithin Sharma,47,M,0
2853,1451,Vijay Desai,69,M,0
2854,1452,Swathi Kulkarni,31,F,0
2855,1452,Rashmi Hiremath,71,F,0
2856,1452,Sunil Reddy,33,M,0
2857,1453,Puneeth Singh,21,M,0
2858,1453,Sunil Hegde,64,M,0
2859,1454,Prakash Reddy,61,M,0
2860,1455,Nithin Rao,44,M,0
2861,1455,Prakash Yadav,22,M,0
2862,1456,Sunil Sharma,46,M,0
2863,1456,Nithin Kulkarni,35,M,0
2864,1457,Suresh Rao,58,M,0
2865,1457,Kiran Bhat,55,M,0
2866,1457,Shilpa Hegde,50,F,0
2867,1458,Roopa Patil,64,F,0
2868,1458,Sudeep Shetty,52,M,0
2869,1458,Meghana Naik,60,F,0
2870,1459,Anil Kumar,70,M,0
2871,1459,Basavaraj Joshi,70,M,0
2872,1459,Suma Bhat,71,F,0
2873,1460,Anusha Joshi,67,F,0
2874,1460,Pooja Hegde,19,F,0
2875,1461,Kiran Joshi,51,M,0
2876,1461,Puneeth Kumar,33,M,0
2877,1461,Kavya Sharma,47,F,0
2878,1462,Nithin Bhat,30,M,0
2879,1462,Roopa Desai,60,F,0
2880,1462,Anil Kulkarni,49,T,0
2881,1463,Prakash Rao,68,M,0
2882,1463,Shruthi Hegde,48,F,0
2883,1464,Vinay Patil,60,M,0
2884,1464,Shivakumar Bhat,20,M,0
2885,1465,Vijay Shetty,59,M,0
2886,1465,Shruthi Reddy,32,F,0
2887,1465,Geetha Sharma,59,F,0
2888,1466,Shivakumar Kumar,30,M,0
2889,1466,Nithin Shetty,50,M,0
2890,1466,Suresh Hegde,35,M,0
2891,1467,Swathi Joshi,48,F,0
2892,1467,Nithin Patil,45,M,0
2893,1468,Karthik Singh,21,M,0
2894,1468,Swathi Singh,58,F,0
2895,1468,Kiran Desai,47,M,0
2896,1469,Arun Rao,19,M,0
2897,1470,Vijay Rao,42,M,0
2898,1470,Shruthi Patil,55,F,0
2899,1470,Bhagya Gowda,47,F,0
2900,1471,Nithin Reddy,18,M,0
2901,1472,Anil Reddy,36,M,0
2902,1472,Santosh Kulkarni,45,M,0
2903,1473,Manjunath Desai,63,M,0
2904,1474,Rashmi Hegde,52,F,0
2905,1474,Suresh Desai,50,M,0
2906,1475,Suresh Kumar,34,M,0
2907,1475,Vinay Kumar,44,M,0
2908,1475,Ramesh Sharma,46,M,0
2909,1476,Manjunath Yadav,39,M,0
2910,1476,Basavaraj Kumar,34,M,0
2911,1476,Anil Sharma,30,M,0
2912,1477,Anusha Reddy,57,F,0
2913,1477,Karthik Bhat,51,M,0
2914,1478,Puneeth Bhat,37,M,0
2915,1478,Sahana Hegde,78,F,0
2916,1479,Anil Singh,51,M,0
2917,1479,Shivakumar Naik,25,M,0
2918,1480,Mahesh Naik,37,M,0
2919,1480,Mahesh Kulkarni,44,M,0
2920,1480,Karthik Reddy,20,M,0
2921,1481,Arun Gowda,61,M,0
2922,1481,Suresh Bhat,74,M,0
2923,1481,Karthik Hegde,42,M,0
2924,1482,Vinay Naik,47,M,0
2925,1483,Sudeep Singh,52,M,0
2926,1484,Ramya Kumar,73,F,0
2927,1484,Basavaraj Hiremath,28,M,0
2928,1484,Mahesh Shetty,80,M,0
2929,1485,Prakash Desai,47,M,0
2930,1486,Kavya Rao,47,F,0
2931,1486,Shilpa Joshi,39,F,0
2932,1486,Pooja Shetty,53,F,0
2933,1487,Divya Hegde,61,T,0
2934,1487,Rashmi Hegde,40,F,0
2935,1487,Roopa Yadav,50,F,0
2936,1488,Shilpa Bhat,67,F,0
2937,1488,Swathi Rao,36,F,0
2938,1488,Vinay Sharma,61,T,0
2939,1489,Roopa Sharma,52,F,0
2940,1490,Ramya Kumar,18,F,0
2941,1491,Pradeep Hiremath,38,M,0
2942,1491,Prakash Rao,51,M,0
2943,1491,Sahana Sharma,33,F,0
2944,1492,Meghana Patil,45,F,0
2945,1493,Sangeetha Joshi,35,F,0
2946,1493,Karthik Kumar,37,M,0
2947,1493,Rekha Shetty,49,F,0
2948,1494,Divya Hiremath,21,F,0
2949,1494,Manjunath Hegde,56,M,0
2950,1495,Sangeetha Patil,52,F,0
2951,1495,Santosh Yadav,58,M,0
2952,1496,Vijay Kulkarni,21,M,0
2953,1496,Bhagya Kulkarni,77,F,0
2954,1497,Abhishek Joshi,40,M,0
2955,1498,Ramya Singh,35,F,0
2956,1499,Mahesh Hiremath,35,M,0
2957,1500,Darshan Naik,39,M,0
2958,1500,Puneeth Joshi,20,M,0
2959,1501,Anusha Naik,39,F,0
2960,1501,Abhishek Desai,55,M,0
2961,1501,Darshan Joshi,74,M,0
2962,1502,Shivakumar Hiremath,41,M,0
2963,1503,Meghana Reddy,65,F,0
2964,1504,Rashmi Hiremath,24,F,0
2965,1505,Santosh Bhat,28,M,0
2966,1506,Santosh Rao,47,M,0
2967,1507,Sunil Gowda,53,M,0
2968,1508,Puneeth Kulkarni,30,M,0
2969,1509,Shruthi Hiremath,34,F,0
2970,1509,Vinay Kulkarni,59,M,0
2971,1510,Divya Kumar,50,F,0
2972,1510,Mahesh Kumar,57,M,0
2973,1510,Anusha Kumar,52,F,0
2974,1511,Swathi Hegde,53,F,0
2975,1511,Ramesh Rao,40,M,0
2976,1511,Abhishek Rao,65,M,0
2977,1512,Shruthi Rao,39,F,0
2978,1512,Roopa Joshi,75,F,0
2979,1513,Rashmi Gowda,43,F,0
2980,1514,Roopa Naik,53,F,0
2981,1514,Puneeth Rao,41,M,0
2982,1514,Geetha Joshi,48,F,0
2983,1515,Manjunath Desai,43,M,0
2984,1515,Darshan Reddy,25,M,0
2985,1516,Ramesh Singh,20,M,0
2986,1517,Suresh Hegde,43,M,0
2987,1517,Sunil Bhat,77,M,0
2988,1517,Darshan Shetty,39,M,0
2989,1518,Mahesh Kumar,38,M,0
2990,1519,Ramya Kulkarni,77,F,0
2991,1519,Ramesh Yadav,61,M,0
2992,1520,Swathi Patil,19,F,0
2993,1521,Pradeep Hiremath,71,M,0
2994,1522,Prakash Bhat,34,M,0
2995,1523,Suresh Singh,70,M,0
2996,1523,Kiran Reddy,61,M,0
2997,1523,Geetha Patil,74,F,0
2998,1524,Roopa Patil,42,F,0
2999,1525,Rekha Shetty,55,F,0
3000,1525,Suresh Bhat,34,M,0
3001,1526,Divya Yadav,49,F,0
3002,1526,Anusha Bhat,71,F,0
3003,1526,Sunil Shetty,80,M,0
3004,1527,Divya Reddy,39,F,0
3005,1527,Shivakumar Bhat,75,M,0
3006,1528,Karthik Rao,21,M,0
3007,1528,Manjunath Kumar,49,M,0
3008,1529,Manjunath Sharma,74,M,0
3009,1529,Santosh Patil,35,M,0
3010,1530,Kavya Rao,64,F,0
3011,1530,Ramya Kulkarni,72,F,0
3012,1530,Kiran Bhat,75,M,0
3013,1531,Kavya Hegde,46,F,0
3014,1531,Asha Kulkarni,46,F,0
3015,1531,Prakash Kumar,59,M,0
3016,1532,Suresh Gowda,42,M,0
3017,1532,Kiran Singh,50,M,0
3018,1532,Rashmi Desai,72,F,0
3019,1533,Geetha Patil,26,F,0
3020,1533,Kiran Naik,29,M,0
3021,1534,Sahana Yadav,78,F,0
3022,1534,Prakash Naik,76,M,0
3023,1534,Swathi Hegde,22,F,0
3024,1535,Shivakumar Patil,59,M,0
3025,1535,Prakash Yadav,46,M,0
3026,1535,Manjunath Patil,67,M,0
3027,1536,Suresh Singh,46,M,0
3028,1536,Mahesh Sharma,45,M,0
3029,1537,Rashmi Hegde,44,F,0
3030,1538,Karthik Kumar,46,M,0
3031,1539,Sahana Naik,56,F,0
3032,1539,Sangeetha Naik,43,F,0
3033,1539,Ramya Rao,61,F,0
3034,1540,Sahana Hegde,75,F,0
3035,1540,Sahana Singh,22,F,0
3036,1541,Bhagya Patil,52,F,0
3037,1541,Sunil Rao,49,M,0
3038,1541,Rakesh Reddy,25,M,0
3039,1542,Vijay Shetty,33,M,0
3040,1543,Puneeth Kulkarni,53,M,0
3041,1543,Arun Yadav,45,M,0
3042,1543,Suresh Bhat,35,M,0
3043,1544,Suresh Naik,67,M,0
3044,1544,Sunil Bhat,36,M,0
3045,1544,Shilpa Shetty,40,F,0
3046,1545,Suma Singh,48,F,0
3047,1545,Divya Reddy,31,F,0
3048,1546,Karthik Sharma,30,M,0
3049,1546,Darshan Desai,47,M,0
3050,1547,Shruthi Hiremath,77,F,0
3051,1547,Suma Singh,66,F,0
3052,1547,Manjunath Hiremath,70,M,0
3053,1548,Kavya Kumar,50,F,0
3054,1548,Shilpa Bhat,77,F,0
3055,1548,Vinay Kumar,55,M,0
3056,1549,Arun Yadav,46,T,0
3057,1549,Divya Reddy,56,F,0
3058,1549,Abhishek Yadav,30,M,0
3059,1550,Shivakumar Sharma,49,M,0
3060,1550,Nithin Patil,49,M,0
3061,1550,Anil Shetty,45,M,0
3062,1551,Rekha Kumar,56,F,0
3063,1552,Sunil Yadav,35,M,0
3064,1552,Sangeetha Desai,80,F,0
3065,1552,Divya Rao,63,F,0
3066,1553,Nithin Patil,38,M,0
3067,1553,Sunil Bhat,48,M,0
3068,1553,Sangeetha Bhat,40,T,0
3069,1554,Rekha Desai,31,F,0
3070,1554,Prakash Singh,78,M,0
3071,1554,Swathi Gowda,64,F,0
3072,1555,Swathi Reddy,18,F,0
3073,1556,Sunil Reddy,45,M,0
3074,1556,Karthik Kulkarni,46,M,0
3075,1557,Anusha Gowda,25,F,0
3076,1558,Roopa Gowda,49,F,0
3077,1558,Swathi Rao,46,F,0
3078,1559,Pooja Desai,39,F,0
3079,1559,Vinay Desai,63,M,0
3080,1559,Santosh Yadav,34,M,0
3081,1560,Rakesh Rao,42,M,0
3082,1560,Basavaraj Naik,64,M,0
3083,1560,Basavaraj Hegde,71,M,0
3084,1561,Rakesh Sharma,50,M,0
3085,1562,Prakash Singh,52,M,0
3086,1562,Vinay Yadav,50,M,0
3087,1562,Sudeep Desai,30,M,0
3088,1563,Roopa Naik,33,F,0
3089,1564,Meghana Kulkarni,61,F,0
3090,1564,Meghana Patil,49,F,0
3091,1564,Sahana Hegde,75,F,0
3092,1565,Meghana Desai,73,F,0
3093,1565,Roopa Singh,58,F,0
3094,1566,Sudeep Hiremath,42,M,0
3095,1567,Kiran Kulkarni,25,M,0
3096,1567,Swathi Desai,39,F,0
3097,1568,Shruthi Gowda,32,F,0
3098,1568,Sunil Reddy,34,M,0
3099,1569,Darshan Patil,35,M,0
3100,1570,Suma Desai,31,F,0
3101,1570,Basavaraj Reddy,51,M,0
3102,1571,Nithin Sharma,48,M,0
3103,1571,Suma Gowda,40,F,0
3104,1572,Meghana Kulkarni,28,F,0
3105,1573,Sunil Hiremath,53,M,0
3106,1573,Karthik Rao,44,M,0
3107,1573,Roopa Hegde,58,F,0
3108,1574,Shivakumar Yadav,47,M,0
3109,1575,Karthik Shetty,70,M,0
3110,1575,Puneeth Desai,56,M,0
3111,1575,Ramya Shetty,43,F,0
3112,1576,Sudeep Naik,60,M,0
3113,1576,Sudeep Sharma,50,M,0
3114,1577,Swathi Bhat,61,F,0
3115,1577,Rekha Singh,70,F,0
3116,1578,Sahana Reddy,58,F,0
3117,1578,Suresh Gowda,55,M,0
3118,1578,Shruthi Patil,34,F,0
3119,1579,Meghana Rao,29,F,0
3120,1579,Kiran Desai,33,M,0
3121,1579,Karthik Hiremath,57,M,0
3122,1580,Asha Hegde,72,F,0
3123,1580,Nithin Kulkarni,76,M,0
3124,1580,Shivakumar Shetty,50,M,0
3125,1581,Shivakumar Hegde,75,M,0
3126,1582,Sunil Kulkarni,54,M,0
3127,1583,Vijay Joshi,52,M,0
3128,1584,Arun Hegde,18,M,0
3129,1584,Puneeth Sharma,24,M,0
3130,1584,Kiran Shetty,79,M,0
3131,1585,Basavaraj Shetty,62,M,0
3132,1585,Sudeep Naik,77,M,0
3133,1586,Arun Bhat,54,M,0
3134,1587,Shilpa Shetty,45,F,0
3135,1587,Anil Kumar,24,M,0
3136,1587,Pradeep Hegde,24,M,0
3137,1588,Meghana Naik,42,F,0
3138,1588,Sunil Sharma,30,M,0
3139,1589,Karthik Joshi,23,T,0
3140,1589,Sudeep Shetty,57,M,0
3141,1590,Swathi Patil,32,F,0
3142,1590,Nithin Sharma,39,M,0
3143,1590,Vinay Patil,55,M,0
3144,1591,Bhagya Desai,49,F,0
3145,1592,Kavya Yadav,60,F,0
3146,1592,Sahana Bhat,56,F,0
3147,1593,Roopa Sharma,34,F,0
3148,1593,Mahesh Rao,65,M,0
3149,1593,Rakesh Gowda,30,M,0
3150,1594,Ramesh Bhat,70,M,0
3151,1594,Divya Gowda,18,F,0
3152,1594,Kavya Shetty,68,F,0
3153,1595,Swathi Sharma,40,F,0
3154,1595,Sangeetha Hiremath,77,F,0
3155,1595,Nithin Naik,30,M,0
3156,1596,Karthik Yadav,55,M,0
3157,1597,Meghana Kumar,31,F,0
3158,1598,Pradeep Kumar,48,M,0
3159,1598,Prakash Hiremath,44,M,0
3160,1598,Shilpa Shetty,51,F,0
3161,1599,Suma Kulkarni,35,F,0
3162,1600,Anusha Hegde,37,F,0
3163,1600,Pooja Gowda,42,F,0
3164,1600,Abhishek Kumar,59,M,0
3165,1601,Roopa Desai,64,F,0
3166,1602,Karthik Singh,47,M,0
3167,1602,Rashmi Desai,67,F,0
3168,1602,Sahana Naik,54,F,0
3169,1603,Ramesh Sharma,66,M,0
3170,1603,Divya Kumar,62,F,0
3171,1604,Sangeetha Patil,55,F,0
3172,1604,Anil Shetty,66,M,0
3173,1604,Sudeep Singh,45,M,0
3174,1605,Vinay Gowda,38,M,0
3175,1606,Pradeep Bhat,66,M,0
3176,1606,Basavaraj Rao,19,M,0
3177,1606,Kiran Rao,25,M,0
3178,1607,Anil Singh,38,M,0
3179,1607,Suresh Hegde,51,M,0
3180,1607,Sangeetha Joshi,41,F,0
3181,1608,Sangeetha Bhat,34,F,0
3182,1609,Suresh Reddy,32,M,0
3183,1609,Anusha Kumar,43,F,0
3184,1609,Santosh Reddy,59,M,0
3185,1610,Ramya Yadav,38,F,0
3186,1611,Divya Hiremath,51,T,0
3187,1612,Shivakumar Reddy,56,M,0
3188,1613,Swathi Kumar,47,F,0
3189,1614,Sunil Shetty,58,M,0
3190,1614,Rakesh Reddy,27,M,0
3191,1615,Ramesh Kulkarni,39,M,0
3192,1616,Anusha Reddy,33,F,0
3193,1616,Divya Joshi,20,F,0
3194,1616,Kavya Hegde,65,F,0
3195,1617,Pradeep Desai,36,M,0
3196,1617,Nithin Singh,18,M,0
3197,1617,Ramesh Bhat,78,M,0
3198,1618,Prakash Kulkarni,50,M,0
3199,1618,Swathi Desai,35,F,0
3200,1618,Swathi Singh,27,F,0
3201,1619,Sahana Hiremath,37,F,0
3202,1619,Bhagya Naik,75,F,0
3203,1619,Suresh Sharma,77,M,0
3204,1620,Mahesh Joshi,56,M,0
3205,1620,Puneeth Hegde,54,M,0
3206,1620,Sudeep Kumar,38,M,0
3207,1621,Abhishek Sharma,78,M,0
3208,1621,Mahesh Rao,24,M,0
3209,1622,Ramya Reddy,49,F,0
3210,1622,Anusha Kulkarni,26,F,0
3211,1622,Sunil Kumar,30,M,0
3212,1623,Kavya Gowda,57,F,0
3213,1623,Asha Naik,25,F,0
3214,1623,Anil Naik,18,M,0
3215,1624,Mahesh Sharma,54,T,0
3216,1624,Basavaraj Desai,35,M,0
3217,1624,Vinay Shetty,41,M,0
3218,1625,Anil Gowda,54,M,0
3219,1626,Roopa Sharma,73,F,0
3220,1626,Vijay Naik,53,M,0
3221,1627,Prakash Patil,53,M,0
3222,1628,Darshan Rao,38,M,0
3223,1628,Geetha Hegde,79,F,0
3224,1628,Swathi Sharma,42,F,0
3225,1629,Ramya Yadav,76,F,0
3226,1629,Vijay Kulkarni,59,M,0
3227,1629,Mahesh Hegde,78,M,0
3228,1630,Roopa Rao,77,F,0
3229,1631,Prakash Naik,39,M,0
3230,1631,Roopa Naik,45,F,0
3231,1631,Arun Singh,41,M,0
3232,1632,Sahana Hegde,31,F,0
3233,1632,Asha Yadav,59,F,0
3234,1632,Sangeetha Naik,31,F,0
3235,1633,Roopa Hiremath,30,F,0
3236,1633,Bhagya Sharma,40,F,0
3237,1633,Puneeth Patil,54,M,0
3238,1634,Swathi Patil,32,F,0
3239,1634,Sudeep Patil,54,M,0
3240,1634,Shruthi Singh,33,F,0
3241,1635,Kavya Shetty,46,F,0
3242,1635,Shivakumar Hiremath,42,M,0
3243,1635,Manjunath Hiremath,33,M,1
3244,1636,Karthik Rao,52,M,0
3245,1637,Prakash Sharma,71,M,0
3246,1637,Shilpa Kulkarni,57,F,0
3247,1638,Vijay Gowda,73,M,0
3248,1639,Sunil Bhat,44,M,0
3249,1639,Ramya Naik,25,F,0
3250,1640,Anil Yadav,32,M,0
3251,1640,Nithin Yadav,43,M,0
3252,1640,Suma Rao,54,F,0
3253,1641,Sangeetha Joshi,71,F,0
3254,1641,Swathi Kulkarni,76,F,0
3255,1642,Asha Kumar,27,F,0
3256,1642,Asha Hiremath,45,F,0
3257,1642,Arun Kulkarni,26,M,0
3258,1643,Mahesh Kumar,26,T,0
3259,1643,Kiran Naik,31,M,0
3260,1643,Puneeth Bhat,67,M,0
3261,1644,Manjunath Reddy,59,M,0
3262,1644,Suresh Desai,53,M,0
3263,1645,Sangeetha Patil,54,F,0
3264,1645,Santosh Singh,74,M,0
3265,1645,Rakesh Bhat,25,M,0
3266,1646,Abhishek Bhat,54,M,0
3267,1647,Basavaraj Reddy,23,M,0
3268,1647,Ramesh Singh,39,M,0
3269,1647,Vijay Shetty,35,M,0
3270,1648,Rashmi Sharma,69,F,0
3271,1648,Sangeetha Singh,76,F,0
3272,1649,Geetha Hiremath,77,F,0
3273,1649,Ramya Kumar,33,F,0
3274,1649,Shruthi Patil,65,F,0
3275,1650,Shilpa Hegde,32,F,0
3276,1650,Anil Naik,47,M,0
3277,1650,Suresh Singh,59,M,0
3278,1651,Divya Yadav,55,F,0
3279,1651,Divya Reddy,43,F,0
3280,1651,Basavaraj Bhat,59,M,0
3281,1652,Nithin Hiremath,49,M,0
3282,1652,Rashmi Hegde,60,F,0
3283,1653,Shruthi Naik,54,F,0
3284,1653,Abhishek Desai,53,M,0
3285,1653,Puneeth Bhat,49,M,0
3286,1654,Sudeep Gowda,18,M,0
3287,1654,Kiran Singh,65,M,0
3288,1655,Nithin Hiremath,73,M,0
3289,1655,Mahesh Hegde,19,T,0
3290,1655,Ramya Yadav,20,T,0
3291,1656,Swathi Kumar,54,F,0
3292,1657,Prakash Shetty,44,M,0
3293,1658,Santosh Shetty,39,M,0
3294,1658,Abhishek Rao,50,M,0
3295,1659,Karthik Naik,38,M,0
3296,1659,Meghana Yadav,69,F,0
3297,1660,Suma Rao,52,F,0
3298,1660,Divya Kulkarni,25,F,0
3299,1660,Sudeep Kumar,36,M,0
3300,1661,Anil Hiremath,41,M,0
3301,1661,Suma Hegde,62,F,0
3302,1662,Puneeth Patil,58,M,0
3303,1662,Ramesh Naik,58,M,0
3304,1663,Darshan Patil,31,M,0
3305,1663,Nithin Hiremath,36,M,0
3306,1664,Ramya Naik,58,F,0
3307,1664,Shilpa Gowda,52,F,0
3308,1664,Divya Bhat,66,F,0
3309,1665,Vinay Kulkarni,56,M,0
3310,1666,Kiran Kumar,51,M,0
3311,1666,Nithin Shetty,27,M,0
3312,1667,Sahana Kumar,51,F,0
3313,1667,Basavaraj Desai,37,M,0
3314,1668,Rashmi Kulkarni,22,F,0
3315,1668,Shilpa Sharma,73,F,0
3316,1669,Abhishek Shetty,32,M,0
3317,1669,Swathi Hiremath,70,F,0
3318,1669,Sangeetha Shetty,57,F,0
3319,1670,Meghana Gowda,18,F,0
3320,1671,Santosh Shetty,51,M,0
3321,1671,Arun Kulkarni,49,M,0
3322,1671,Sunil Kumar,52,M,0
3323,1672,Puneeth Desai,80,M,0
3324,1673,Suresh Patil,21,M,0
3325,1674,Anusha Kumar,33,F,0
3326,1674,Sahana Singh,70,F,0
3327,1674,Arun Hiremath,51,M,0
3328,1675,Ramya Desai,21,F,0
3329,1676,Pooja Shetty,80,F,0
3330,1676,Vinay Singh,34,M,0
3331,1676,Vinay Naik,31,M,0
3332,1677,Ramya Joshi,47,F,0
3333,1677,Arun Desai,48,M,0
3334,1678,Rekha Singh,65,F,0
3335,1678,Meghana Desai,35,F,0
3336,1679,Manjunath Bhat,47,M,0
3337,1680,Santosh Shetty,60,M,0
3338,1681,Divya Desai,50,F,0
3339,1681,Vinay Kumar,36,M,0
3340,1682,Prakash Reddy,32,M,0
3341,1682,Manjunath Hiremath,48,M,0
3342,1683,Ramesh Kumar,53,M,0
3343,1684,Roopa Joshi,46,F,0
3344,1685,Nithin Yadav,56,M,0
3345,1685,Kavya Gowda,41,T,0
3346,1685,Roopa Desai,52,F,0
3347,1686,Anil Rao,38,M,0
3348,1686,Suresh Reddy,32,M,0
3349,1687,Sunil Desai,35,M,0
3350,1688,Kavya Shetty,57,F,0
3351,1688,Arun Hegde,44,M,0
3352,1689,Pradeep Desai,44,M,0
3353,1690,Puneeth Naik,42,M,0
3354,1691,Vijay Kumar,39,M,0
3355,1691,Divya Singh,35,F,0
3356,1692,Shilpa Sharma,40,F,0
3357,1692,Vinay Patil,42,M,0
3358,1692,Rekha Joshi,27,F,0
3359,1693,Kavya Hiremath,34,F,0
3360,1694,Vijay Naik,30,M,0
3361,1695,Mahesh Sharma,59,M,0
3362,1695,Roopa Reddy,37,F,0
3363,1696,Suresh Hiremath,70,M,0
3364,1696,Rakesh Rao,80,M,0
3365,1696,Kavya Singh,77,F,0
3366,1697,Manjunath Rao,45,M,0
3367,1698,Sudeep Hegde,71,M,0
3368,1698,Shivakumar Desai,34,M,0
3369,1699,Geetha Kulkarni,23,F,0
3370,1700,Basavaraj Hegde,59,M,0
3371,1700,Arun Rao,34,M,0
3372,1700,Swathi Sharma,40,F,0
3373,1701,Swathi Rao,22,F,0
3374,1701,Divya Hegde,36,F,0
3375,1701,Asha Kulkarni,54,F,0
3376,1702,Roopa Shetty,49,F,0
3377,1703,Shruthi Rao,35,F,0
3378,1704,Sunil Hegde,30,M,0
3379,1705,Roopa Reddy,31,F,0
3380,1706,Basavaraj Rao,58,M,0
3381,1706,Divya Hegde,45,F,0
3382,1706,Meghana Naik,18,T,0
3383,1707,Vinay Kumar,60,M,0
3384,1707,Vinay Reddy,74,M,0
3385,1707,Arun Singh,35,M,0
3386,1708,Divya Singh,31,F,0
3387,1708,Vijay Patil,26,M,0
3388,1708,Geetha Yadav,79,F,0
3389,1709,Pooja Gowda,39,F,0
3390,1709,Shivakumar Patil,77,M,0
3391,1710,Shruthi Reddy,53,F,0
3392,1710,Basavaraj Reddy,38,M,0
3393,1710,Shilpa Kulkarni,18,F,0
3394,1711,Rekha Singh,26,F,0
3395,1712,Pradeep Rao,19,M,0
3396,1712,Arun Reddy,28,M,0
3397,1712,Geetha Hiremath,25,F,0
3398,1713,Shilpa Hegde,57,F,0
3399,1713,Basavaraj Kumar,33,M,0
3400,1714,Suma Joshi,46,F,0
3401,1714,Pooja Kumar,77,F,0
3402,1715,Nithin Yadav,49,M,0
3403,1715,Pradeep Kumar,39,M,0
3404,1716,Shruthi Hiremath,36,F,1
3405,1716,Suresh Bhat,30,M,0
3406,1716,Pooja Hegde,35,F,0
3407,1717,Manjunath Kumar,59,M,0
3408,1718,Rekha Kumar,42,F,0
3409,1718,Vijay Yadav,48,M,0
3410,1719,Santosh Kulkarni,57,M,0
3411,1720,Suresh Gowda,54,M,0
3412,1721,Meghana Shetty,23,F,0
3413,1721,Sudeep Gowda,71,M,0
3414,1722,Karthik Naik,58,M,0
3415,1723,Rashmi Gowda,42,F,0
3416,1724,Manjunath Joshi,37,M,0
3417,1725,Kiran Gowda,47,M,0
3418,1726,Shivakumar Yadav,69,M,0
3419,1726,Sahana Hegde,80,F,0
3420,1726,Suma Naik,26,F,0
3421,1727,Sunil Yadav,43,M,0
3422,1727,Vijay Reddy,56,M,0
3423,1728,Shilpa Reddy,47,F,0
3424,1728,Karthik Patil,33,M,0
3425,1728,Sudeep Desai,37,M,0
3426,1729,Rakesh Reddy,43,M,0
3427,1729,Prakash Joshi,73,M,0
3428,1730,Suresh Gowda,59,M,0
3429,1730,Swathi Sharma,32,F,0
3430,1730,Suma Gowda,29,T,0
3431,1731,Abhishek Gowda,35,M,0
3432,1731,Vinay Singh,52,M,0
3433,1731,Kiran Yadav,32,M,0
